Name,Address,Phone,Website,Rating,Review Count,Email_1,Email_1_Method,Email_1_Source,Email_1_Accuracy_Score,Email_1_Confidence,Email_2,Email_2_Method,Email_2_Source,Email_2_Accuracy_Score,Email_2_Confidence,Email_3,Email_3_Method,Email_3_Source,Email_3_Accuracy_Score,Email_3_Confidence
Home Center Valor Kozoji,"Japan, 〒487-0024 Aichi, Kasugai, Ōdomechō, 4-chōme−６−３",0568-52-2577,https://stores.homecentervalor.co.jp/detail/63,3.8,918,home@stores.homecentervalor.co.jp,pattern_generation,business_domain,0.7,medium,home@gmail.com,pattern_generation,common_domain,0.4,low,home@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro,"5-15 Rokuchōnome Higashimachi, Wakabayashi Ward, Sendai, Miyagi 984-0004, Japan",022-390-6006,https://map.hc-kohnan.com/shop/431,3.8,578,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro,"Nagakuki-3番地2 Matsumori, Izumi Ward, Sendai, Miyagi 981-3111, Japan",022-771-5885,https://map.hc-kohnan.com/shop/433?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.7,412,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO,"2-chōme-15-26 Yawata, Tagajo City, Miyagi 985-0874, Japan",022-361-7616,https://map.hc-kohnan.com/shop/446,3.7,371,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
コーナンPRO中田店,"5-chōme-17-1 Nakada, Taihaku Ward, Sendai, Miyagi 981-1104, Japan",022-306-5725,https://map.hc-kohnan.com/shop/642,4,47,コーナンpro中田店@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,コーナンpro中田店@gmail.com,pattern_generation,common_domain,0.4,low,コーナンpro中田店@yahoo.com,pattern_generation,common_domain,0.4,low
Hodaka Sendai Takasago,"1-chōme-1-52 Fukumuro, Miyagino Ward, Sendai, Miyagi 983-0005, Japan",022-387-1888,https://www.dcm-hc.co.jp/shop/detail/03_4581.html?utm_source=google&utm_medium=maps,4.1,149,hodaka@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,hodaka@gmail.com,pattern_generation,common_domain,0.4,low,hodaka@yahoo.com,pattern_generation,common_domain,0.4,low
Daiyu 8,"Japan, 〒982-0251 Miyagi, Sendai, Taihaku Ward, Moniwa, 1-chōme−２ ２番地",022-302-5437,https://www.daiyu8.co.jp/tenpo/197.html?utm_source=google&utm_medium=maps,3.6,815,daiyu@daiyu8.co.jp,pattern_generation,business_domain,0.7,medium,daiyu@gmail.com,pattern_generation,common_domain,0.4,low,daiyu@yahoo.com,pattern_generation,common_domain,0.4,low
PRO SHOP HODAKA,"Sengarita-535-1 Kamiyouden, Natori, Miyagi 981-1222, Japan",022-382-8231,https://www.dcm-hc.co.jp/shop/detail/03_4573.html?utm_source=google&utm_medium=maps,4,484,pro@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,pro@gmail.com,pattern_generation,common_domain,0.4,low,pro@yahoo.com,pattern_generation,common_domain,0.4,low
エイトプロ 岩沼店,"3-25 Kajibashi, Iwanuma, Miyagi 989-2472, Japan",0223-23-0960,https://www.daiyu8.co.jp/eightpro/tenpo/453.html?utm_source=google&utm_medium=maps&utm_campaign=ep_iwanuma,4.3,13,エイトプロ@daiyu8.co.jp,pattern_generation,business_domain,0.7,medium,エイトプロ@gmail.com,pattern_generation,common_domain,0.4,low,エイトプロ@yahoo.com,pattern_generation,common_domain,0.4,low
Nankodaikanamono Rokuchometen,"Japan, 〒984-0032 Miyagi, Sendai, Wakabayashi Ward, Arai, 5-chōme−１６−３",022-288-5050,http://www.nankoudai-kanamono.co.jp/company/,3.8,26,nankodaikanamono@nankoudai-kanamono.co.jp,pattern_generation,business_domain,0.7,medium,nankodaikanamono@gmail.com,pattern_generation,common_domain,0.4,low,nankodaikanamono@yahoo.com,pattern_generation,common_domain,0.4,low
Sanyoko Gyo,"5-chōme-9-1 Ōgimachi, Miyagino Ward, Sendai, Miyagi 983-0034, Japan",022-232-5311,https://www.sanyo-industries.co.jp/company/location.html,3,3,sanyoko@sanyo-industries.co.jp,pattern_generation,business_domain,0.7,medium,sanyoko@gmail.com,pattern_generation,common_domain,0.4,low,sanyoko@yahoo.com,pattern_generation,common_domain,0.4,low
Chomeigaokakanamonoten,"3-chōme-3-16 Chōmeigaoka, Izumi Ward, Sendai, Miyagi 981-3212, Japan",022-378-4175,http://www.nankoudai-kanamono.co.jp/company/,4,46,chomeigaokakanamonoten@nankoudai-kanamono.co.jp,pattern_generation,business_domain,0.7,medium,chomeigaokakanamonoten@gmail.com,pattern_generation,common_domain,0.4,low,chomeigaokakanamonoten@yahoo.com,pattern_generation,common_domain,0.4,low
Nankodaikanamono Matsumoriten,"Sashimatsu-9-4 Matsumori, Izumi Ward, Sendai, Miyagi 981-3111, Japan",022-375-5530,http://www.nankoudai-kanamono.co.jp/,3.7,35,nankodaikanamono@nankoudai-kanamono.co.jp,pattern_generation,business_domain,0.7,medium,nankodaikanamono@gmail.com,pattern_generation,common_domain,0.4,low,nankodaikanamono@yahoo.com,pattern_generation,common_domain,0.4,low
Nankodaikanamono Nankodai Honten,"1-chōme-1-9 Nankōdaiminami, Izumi Ward, Sendai, Miyagi 981-8002, Japan",022-251-0088,http://www.nankoudai-kanamono.co.jp/,4.3,59,nankodaikanamono@nankoudai-kanamono.co.jp,pattern_generation,business_domain,0.7,medium,nankodaikanamono@gmail.com,pattern_generation,common_domain,0.4,low,nankodaikanamono@yahoo.com,pattern_generation,common_domain,0.4,low
加藤義永刃物店,"4-chōme-5-8 Ichibanchō, Aoba Ward, Sendai, Miyagi 980-0811, Japan",022-222-5346,N/A,4.5,49,加藤義永刃物店@gmail.com,pattern_generation,common_domain,0.4,low,加藤義永刃物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Tomiya Hardware,"Japan, 〒981-3304 Miyagi, Tomiya, Hiyoridai, 1-chōme−４３−３",022-358-7676,http://www.nankoudai-kanamono.co.jp/tomiyakanamono/,3.8,6,tomiya@nankoudai-kanamono.co.jp,pattern_generation,business_domain,0.7,medium,tomiya@gmail.com,pattern_generation,common_domain,0.4,low,tomiya@yahoo.com,pattern_generation,common_domain,0.4,low
㈱佐勘金物店,"Japan, 〒980-0871 Miyagi, Sendai, Aoba Ward, Hachiman, 5-chōme−2−８ リフレ佐勘",022-234-3361,https://www.sakan8man.com/,4,44,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,website_scraping,main_page,0.9,high,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,website_scraping,main_page,0.9,high,info@sakan8528.co.jp,website_scraping,main_page,0.9,high
Natori Hardware,"Yokaranakahigashi-14-1 Takadatekumanodō, Natori, Miyagi 981-1241, Japan",022-386-3330,N/A,3.9,22,natori@gmail.com,pattern_generation,common_domain,0.4,low,natori@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
セゾンオクダ(奥田金物㈱本店 小売部),"1-chōme-6-15 Kokubunchō, Aoba Ward, Sendai, Miyagi 980-0803, Japan",022-221-5331,http://www.okuda-hardware.com/,3.9,14,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,website_scraping,main_page,0.9,high,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,website_scraping,main_page,0.9,high,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high
㈱さかえ金物店,"1-chōme-16-35 Ochiai, Aoba Ward, Sendai, Miyagi 989-3126, Japan",022-392-2265,https://sakae-kanamono.com/,3.9,35,info@sakae-kanamono.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
アーリーバード泉店,"Jingahara-53 Matsumori, Izumi Ward, Sendai, Miyagi 981-3111, Japan",022-371-4788,N/A,3.8,16,アーリーバード泉店@gmail.com,pattern_generation,common_domain,0.4,low,アーリーバード泉店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Hodaka Higashisenboku,"3-chōme-23-17 Senboku, Morioka, Iwate 020-0861, Japan",019-631-1115,https://www.dcm-hc.co.jp/shop/detail/03_4574.html?utm_source=google&utm_medium=maps,4.1,387,hodaka@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,hodaka@gmail.com,pattern_generation,common_domain,0.4,low,hodaka@yahoo.com,pattern_generation,common_domain,0.4,low
SUZUKI MORIHISA STUDIO Ltd.,"1-chōme-6-7 Minamiōdōri, Morioka, Iwate 020-0874, Japan",019-622-3809,http://www.suzukimorihisa.com/,4.9,17,email@example.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
コメリＰＲＯ盛岡津志田店,"1-chōme-12-50 Tsushidaminami, Morioka, Iwate 020-0839, Japan",019-613-7801,https://www.komeri.com/shop/storeSearch/storeDetail.aspx?id=4058,N/A,N/A,コメリｐｒｏ盛岡津志田店@komeri.com,pattern_generation,business_domain,0.7,medium,コメリｐｒｏ盛岡津志田店@gmail.com,pattern_generation,common_domain,0.4,low,コメリｐｒｏ盛岡津志田店@yahoo.com,pattern_generation,common_domain,0.4,low
中忠鋸刃物店,"1-chōme-3-13 Minamiōdōri, Morioka, Iwate 020-0874, Japan",019-623-2545,N/A,4.5,17,中忠鋸刃物店@gmail.com,pattern_generation,common_domain,0.4,low,中忠鋸刃物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
㈲丸水工業,"242-2 Nago, Shizukuishi, Iwate District, Iwate 020-0556, Japan",019-692-5456,N/A,2.5,4,丸水工業@gmail.com,pattern_generation,common_domain,0.4,low,丸水工業@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
㈲細田金物 盛岡インター店,"Yokonagane-52-6 Kamikuriyagawa, Morioka, Iwate 020-0143, Japan",019-645-1122,http://www.hosoda-kanamono.com/,3.7,12,aaa@bbb.jp,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
㈲木文商店,"22 Kamimachiminami, Shizukuishi, Iwate District, Iwate 020-0530, Japan",019-692-2010,https://www.big-advance.site/s/197/1448,3.7,10,木文商店@big-advance.site,pattern_generation,business_domain,0.7,medium,木文商店@gmail.com,pattern_generation,common_domain,0.4,low,木文商店@yahoo.com,pattern_generation,common_domain,0.4,low
㈱ヤナギハラ,"Dai 8 Chiwari-37 Ishidoriyachō Kōchi, Hanamaki, Iwate 028-3101, Japan",0198-45-2055,N/A,5,4,ヤナギハラ@gmail.com,pattern_generation,common_domain,0.4,low,ヤナギハラ@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
㈲斎藤商店,"Natsumagi-84-31 Kōma, Morioka, Iwate 028-4125, Japan",019-682-0301,N/A,3.4,7,斎藤商店@gmail.com,pattern_generation,common_domain,0.4,low,斎藤商店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Hosoda Hardware,"6-20 Shindenchō, Morioka, Iwate 020-0042, Japan",019-622-8220,http://www.hosoda-kanamono.com/,3.6,5,aaa@bbb.jp,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
工藤設備,"Dai 32 Chiwari-277-1 Ōbuke, Hachimantai, Iwate 028-7111, Japan",0195-76-2483,N/A,3.5,6,工藤設備@gmail.com,pattern_generation,common_domain,0.4,low,工藤設備@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
村井金物店,"3-chōme-12-52 Minamiōdōri, Morioka, Iwate 020-0874, Japan",019-622-4580,N/A,4,1,村井金物店@gmail.com,pattern_generation,common_domain,0.4,low,村井金物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
㈲平出貢金物店,"3-chōme-2-3 Ōdōri, Morioka, Iwate 020-0022, Japan",019-624-5011,N/A,N/A,N/A,平出貢金物店@gmail.com,pattern_generation,common_domain,0.4,low,平出貢金物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
吉重 荒物雑貨店,"8-21 Tenjinchō, Morioka, Iwate 020-0881, Japan",019-622-9033,N/A,N/A,N/A,吉重@gmail.com,pattern_generation,common_domain,0.4,low,吉重@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
中屋五郎商店,"1-41 Mikodachō, Morioka, Iwate 020-0826, Japan",019-622-8375,N/A,2,1,中屋五郎商店@gmail.com,pattern_generation,common_domain,0.4,low,中屋五郎商店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
泉金物産㈱ 水道事業部,"3-chōme-9-16 Ryūtsū Center Minami, Yahaba, Shiwa District, Iwate 020-0891, Japan",019-656-9095,N/A,N/A,N/A,泉金物産@gmail.com,pattern_generation,common_domain,0.4,low,泉金物産@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
はしもと商店,"Kōriyamaeki-204 Hizume, Shiwa, Shiwa District, Iwate 028-3305, Japan",019-672-2394,N/A,N/A,N/A,はしもと商店@gmail.com,pattern_generation,common_domain,0.4,low,はしもと商店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
高村金物店,"73 Machiura, Shizukuishi, Iwate District, Iwate 020-0554, Japan",019-692-2120,N/A,N/A,N/A,高村金物店@gmail.com,pattern_generation,common_domain,0.4,low,高村金物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Saito Hardware,"21-3 Kamimachihigashi, Shizukuishi, Iwate District, Iwate 020-0539, Japan",019-692-2329,N/A,5,1,saito@gmail.com,pattern_generation,common_domain,0.4,low,saito@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
中屋五郎商店,"32-3 Kamimachiminami, Shizukuishi, Iwate District, Iwate 020-0530, Japan",019-692-2332,N/A,4,1,中屋五郎商店@gmail.com,pattern_generation,common_domain,0.4,low,中屋五郎商店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Daiyu 8,"933-3 Nakadamachi, Yonezawa, Yamagata 992-0011, Japan",0238-36-0118,https://www.daiyu8.co.jp/tenpo/171.html?utm_source=google&utm_medium=maps,3.7,404,daiyu@daiyu8.co.jp,pattern_generation,business_domain,0.7,medium,daiyu@gmail.com,pattern_generation,common_domain,0.4,low,daiyu@yahoo.com,pattern_generation,common_domain,0.4,low
Daiyu 8 Nanyo,"Japan, 〒999-2261 Yamagata, Nanyō, Kamouda, 字清水上１４７０−１",0238-59-0140,https://www.daiyu8.co.jp/tenpo/123.html?utm_source=google&utm_medium=maps,3.3,265,daiyu@daiyu8.co.jp,pattern_generation,business_domain,0.7,medium,daiyu@gmail.com,pattern_generation,common_domain,0.4,low,daiyu@yahoo.com,pattern_generation,common_domain,0.4,low
Daiyu 8 Takahata,"660-2 Ainomori, Takahata, Higashiokitama District, Yamagata 992-0351, Japan",0238-51-0035,https://www.daiyu8.co.jp/tenpo/195.html?utm_source=google&utm_medium=maps,3.6,244,daiyu@daiyu8.co.jp,pattern_generation,business_domain,0.7,medium,daiyu@gmail.com,pattern_generation,common_domain,0.4,low,daiyu@yahoo.com,pattern_generation,common_domain,0.4,low
㈱日向屋商店,"13-8 Tatemachiminami, Nagai, Yamagata 993-0013, Japan",0238-84-1576,https://www.hyugaya.co.jp/,3.7,26,日向屋商店@hyugaya.co.jp,pattern_generation,business_domain,0.7,medium,日向屋商店@gmail.com,pattern_generation,common_domain,0.4,low,日向屋商店@yahoo.com,pattern_generation,common_domain,0.4,low
株式会社 大清 プロショップ東店,"3-chōme-8-22 Chūō, Yonezawa, Yamagata 992-0045, Japan",0238-23-8111,http://www.daysay.co.jp/,3.8,12,株式会社@daysay.co.jp,pattern_generation,business_domain,0.7,medium,株式会社@gmail.com,pattern_generation,common_domain,0.4,low,株式会社@yahoo.com,pattern_generation,common_domain,0.4,low
株式会社 大清 プロショップ西店,"4-chōme-1-6 Chūō, Yonezawa, Yamagata 992-0045, Japan",0238-23-8110,http://daysay.co.jp/,4,17,株式会社@daysay.co.jp,pattern_generation,business_domain,0.7,medium,株式会社@gmail.com,pattern_generation,common_domain,0.4,low,株式会社@yahoo.com,pattern_generation,common_domain,0.4,low
㈱尾形商店,"3-chōme-4-1 Montōmachi, Yonezawa, Yamagata 992-0039, Japan",0238-22-1217,N/A,3.1,7,尾形商店@gmail.com,pattern_generation,common_domain,0.4,low,尾形商店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
荒井金物企業組合本社,"204-1 Natsumo, Takahata, Higashiokitama District, Yamagata 999-2172, Japan",0238-57-3170,N/A,3.4,28,荒井金物企業組合本社@gmail.com,pattern_generation,common_domain,0.4,low,荒井金物企業組合本社@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
小関又兵衛商店,"2790 Nakakomatsu, Kawanishi, Higashiokitama District, Yamagata 999-0122, Japan",0238-42-2207,http://samidare.jp/matabe/,4.1,7,小関又兵衛商店@samidare.jp,pattern_generation,business_domain,0.7,medium,小関又兵衛商店@gmail.com,pattern_generation,common_domain,0.4,low,小関又兵衛商店@yahoo.com,pattern_generation,common_domain,0.4,low
刃物の店 太兵衛のこぎり,"4573 Kajimachi, Yonezawa, Yamagata 992-0014, Japan",0238-23-7662,N/A,4.8,9,刃物の店@gmail.com,pattern_generation,common_domain,0.4,low,刃物の店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
ネットショップどうや 有限会社 銅屋,"3503 Kamikomatsu, Kawanishi, Higashiokitama District, Yamagata 999-0121, Japan",0238-46-2332,http://www.omn.ne.jp/~do/,4.9,10,do@mizumawari.info,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
㈱尾形商店 中田営業所,"751-7 Nakadamachi, Yonezawa, Yamagata 992-0011, Japan",0238-37-2631,N/A,3.3,3,尾形商店@gmail.com,pattern_generation,common_domain,0.4,low,尾形商店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Nabe-ya,"1-chōme-10-15 Tōkamachi, Nagai, Yamagata 993-0086, Japan",0238-88-2577,N/A,4.6,7,nabeya@gmail.com,pattern_generation,common_domain,0.4,low,nabeya@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
足立金物店,"3-chōme-9-27 Chūō, Yonezawa, Yamagata 992-0045, Japan",0238-23-1340,N/A,4.7,3,足立金物店@gmail.com,pattern_generation,common_domain,0.4,low,足立金物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
㈲鈴木設備工業,"233-1 Sekine, Nanyō, Yamagata 999-2255, Japan",0238-43-5217,N/A,4.3,3,鈴木設備工業@gmail.com,pattern_generation,common_domain,0.4,low,鈴木設備工業@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
南陽市上下水道工業協同組合,"605-1 Wakasagōya, Nanyō, Yamagata 999-2262, Japan",0238-40-3820,http://nan-sui.dazoo.ne.jp/,3,1,南陽市上下水道工業協同組合@nan-sui.dazoo.ne.jp,pattern_generation,business_domain,0.7,medium,南陽市上下水道工業協同組合@gmail.com,pattern_generation,common_domain,0.4,low,南陽市上下水道工業協同組合@yahoo.com,pattern_generation,common_domain,0.4,low
㈱喜助 長井営業所,"667-3 Izumi, Nagai, Yamagata 993-0031, Japan",0238-84-2028,https://satoh-kisuke.co.jp/,3,1,喜助@satoh-kisuke.co.jp,pattern_generation,business_domain,0.7,medium,喜助@gmail.com,pattern_generation,common_domain,0.4,low,喜助@yahoo.com,pattern_generation,common_domain,0.4,low
㈱長谷部本店 レスト,"819-1 Narita, Nagai, Yamagata 993-0075, Japan",0238-84-7378,N/A,5,1,長谷部本店@gmail.com,pattern_generation,common_domain,0.4,low,長谷部本店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
石井商店,"3-chōme-6-10 Matsugasaki, Yonezawa, Yamagata 992-0053, Japan",0238-23-3029,N/A,N/A,N/A,石井商店@gmail.com,pattern_generation,common_domain,0.4,low,石井商店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
かまや金物店,"2-chōme-5-11 Kōyachō, Nagai, Yamagata 993-0085, Japan",0238-88-2277,N/A,4,2,かまや金物店@gmail.com,pattern_generation,common_domain,0.4,low,かまや金物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Kohnan Pro Jonan Katae,"5-chōme-51-51番15号 Katae, Jonan Ward, Fukuoka, 814-0142, Japan",092-872-5715,https://map.hc-kohnan.com/shop/623?utm_source=google&utm_medium=maps&utm_campaign=gmb,4.1,103,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Nakagawa,"2-chōme-62-番地 Matsunoki, Nakagawa, Fukuoka 811-1251, Japan",092-953-5701,https://map.hc-kohnan.com/shop/615,4,151,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Konan PRO Fukuokashinguten,"999-1 Mishiro, Shingu, Kasuya District, Fukuoka 811-0111, Japan",092-940-5023,https://map.hc-kohnan.com/shop/448?utm_source=google&utm_medium=maps&utm_campaign=gmb,4.2,54,konan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,konan@gmail.com,pattern_generation,common_domain,0.4,low,konan@yahoo.com,pattern_generation,common_domain,0.4,low
コーナンPRO太宰府店,"5 Chome-13 Ozano, Dazaifu, Fukuoka 818-0134, Japan",092-917-5700,https://map.hc-kohnan.com/shop/658,4.4,12,コーナンpro太宰府店@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,コーナンpro太宰府店@gmail.com,pattern_generation,common_domain,0.4,low,コーナンpro太宰府店@yahoo.com,pattern_generation,common_domain,0.4,low
株式会社はら金物店,"1-chōme-2-18 Keyagō, Minami Ward, Fukuoka, 811-1324, Japan",092-571-6422,https://www.hara-hws.co.jp/,4.2,62,株式会社はら金物店@hara-hws.co.jp,pattern_generation,business_domain,0.7,medium,株式会社はら金物店@gmail.com,pattern_generation,common_domain,0.4,low,株式会社はら金物店@yahoo.com,pattern_generation,common_domain,0.4,low
刃物の店 豊勝,"2-chōme-8-218 Tenjin, Chuo Ward, Fukuoka, 810-0001, Japan",092-741-1959,http://www.shintencho.or.jp/toyokatsu/index.html,4,45,刃物の店@shintencho.or.jp,pattern_generation,business_domain,0.7,medium,刃物の店@gmail.com,pattern_generation,common_domain,0.4,low,刃物の店@yahoo.com,pattern_generation,common_domain,0.4,low
村山金物,"2-chōme-13-9 Chiyo, Hakata Ward, Fukuoka, 812-0044, Japan",092-641-0561,http://www.k-murayama.co.jp/,4.5,26,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,website_scraping,main_page,0.9,high,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,website_scraping,main_page,0.9,high
金物屋リキ福岡春日店,"1-28 Miharugaoka, Nakagawa, Fukuoka 811-1216, Japan",092-954-0917,https://www.riki.co.jp/kasuga.html,3.9,15,金物屋リキ福岡春日店@riki.co.jp,pattern_generation,business_domain,0.7,medium,金物屋リキ福岡春日店@gmail.com,pattern_generation,common_domain,0.4,low,金物屋リキ福岡春日店@yahoo.com,pattern_generation,common_domain,0.4,low
福設サービス(株) 福岡支店,"1042-1 Taniyama, Koga, Fukuoka 811-3125, Japan",092-942-7851,http://www.fss-24.com/,2.5,4,福設サービス株@fss-24.com,pattern_generation,business_domain,0.7,medium,福設サービス株@gmail.com,pattern_generation,common_domain,0.4,low,福設サービス株@yahoo.com,pattern_generation,common_domain,0.4,low
株式会社 仲西,"7-chōme-6-4 Yoshizuka, Hakata Ward, Fukuoka, 812-0041, Japan",092-612-6415,http://nakanishi-fukuoka.com/,3,9,株式会社@nakanishi-fukuoka.com,pattern_generation,business_domain,0.7,medium,株式会社@gmail.com,pattern_generation,common_domain,0.4,low,株式会社@yahoo.com,pattern_generation,common_domain,0.4,low
Yamadaya,"2-chōme-10-7 Mikasagawa, Onojo, Fukuoka 816-0912, Japan",092-504-0575,N/A,4.1,7,yamadaya@gmail.com,pattern_generation,common_domain,0.4,low,yamadaya@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
（有）姫路屋建材,"1-chōme-9-10 Imanoshō, Koga, Fukuoka 811-3117, Japan",092-942-5628,http://www.himejiya.com/,4.4,12,有姫路屋建材@himejiya.com,pattern_generation,business_domain,0.7,medium,有姫路屋建材@gmail.com,pattern_generation,common_domain,0.4,low,有姫路屋建材@yahoo.com,pattern_generation,common_domain,0.4,low
寿美アート工業株式会社,"1-chōme-2-8 Matsuda, Higashi Ward, Fukuoka, 812-0064, Japan",092-611-1153,https://sumiart.co.jp/,4.3,3,寿美アート工業株式会社@sumiart.co.jp,pattern_generation,business_domain,0.7,medium,寿美アート工業株式会社@gmail.com,pattern_generation,common_domain,0.4,low,寿美アート工業株式会社@yahoo.com,pattern_generation,common_domain,0.4,low
（有）岡部金物建材店,"4-chōme-2-20 Minamigaoka, Onojo, Fukuoka 816-0964, Japan",092-596-3037,N/A,4.5,12,有岡部金物建材店@gmail.com,pattern_generation,common_domain,0.4,low,有岡部金物建材店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
（有）かすが機工商会,"3-chōme-114 Momijigaokanishi, Kasuga, Fukuoka 816-0832, Japan",092-501-2871,https://kasugakiko.co.jp/,4.3,12,slider_03-sp@2x.jpg,website_scraping,main_page,0.9,high,top_products_03@2x.jpg,website_scraping,main_page,0.9,high,top_products_01@2x.jpg,website_scraping,main_page,0.9,high
（株）こが金物,"3-chōme-1-10 Chūō, Koga, Fukuoka 811-3103, Japan",092-942-6631,N/A,4.2,13,株こが金物@gmail.com,pattern_generation,common_domain,0.4,low,株こが金物@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
