Name,Address,Phone,Website,Rating,Review Count,Email_1,Email_1_Method,Email_1_Source,Email_1_Accuracy_Score,Email_1_Confidence,Email_2,Email_2_Method,Email_2_Source,Email_2_Accuracy_Score,Email_2_Confidence,Email_3,Email_3_Method,Email_3_Source,Email_3_Accuracy_Score,Email_3_Confidence
Samon's Do-It-Yourself Center,"108 Sycamore St, Clovis, NM 88101, USA",(575) 762-1221,https://www.samonsdiy.com/,4.3,65,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,website_scraping,main_page,0.9,high,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,info@samons.biz,website_scraping,main_page,0.9,high
Lowe's Home Improvement,"3601 N Prince St, Clovis, NM 88101, USA",(575) 742-4000,https://www.lowes.com/store/NM-Clovis/1781?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1781-_-na-_-0-_-0&y_source=1_MTE4MzYxMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,1524,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Furrow's Home Lumber,"1201 E 1st St, Clovis, NM 88101, USA",(575) 763-4437,https://www.doitbest.com/furrows-home-lumber/?utm_source=Next&utm_medium=Google_website,4.6,36,furrows@doitbest.com,pattern_generation,business_domain,0.7,medium,furrows@gmail.com,pattern_generation,common_domain,0.4,low,furrows@yahoo.com,pattern_generation,common_domain,0.4,low
Gebo's,"101 Sycamore St, Clovis, NM 88101, USA",(575) 762-1631,http://gebos.com/,4.4,431,gebos@gebos.com,pattern_generation,business_domain,0.7,medium,gebos@gmail.com,pattern_generation,common_domain,0.4,low,gebos@yahoo.com,pattern_generation,common_domain,0.4,low
Johnson Wholesale Lumber Inc,"1904 W 7th St, Clovis, NM 88101, USA",(575) 762-1632,https://www.johnsonlumberclovis.com/,4.5,41,johnson@johnsonlumberclovis.com,pattern_generation,business_domain,0.7,medium,johnson@gmail.com,pattern_generation,common_domain,0.4,low,johnson@yahoo.com,pattern_generation,common_domain,0.4,low
Higginbotham Bartlett,"600 E Bender Blvd, Hobbs, NM 88240, USA",(575) 392-3833,N/A,4.5,34,higginbotham@gmail.com,pattern_generation,common_domain,0.4,low,higginbotham@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
McCoy's Building Supply,"2406 N Dal Paso St, Hobbs, NM 88240, USA",(575) 392-1932,https://www.mccoys.com/stores/hobbs-nm,4.6,114,my@email.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"1510 Joe Harvey Blvd, Hobbs, NM 88240, USA",(575) 492-3230,https://www.lowes.com/store/NM-Hobbs/3202?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-3202-_-na-_-0-_-0&y_source=1_MTE4MzYwOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,886,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Apache Sales,"800 W Broadway St, Hobbs, NM 88240, USA",(575) 393-0464,https://www.apachesales.com/,4.3,53,sales@apachesales.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Howard Supply Co,"1022 W Broadway St, Hobbs, NM 88240, USA",(575) 393-9927,https://www.howard-supply.com/,3.7,18,internetsales@howard-supply.com,website_scraping,main_page,0.9,high,internetsales@howardsupply.com,website_scraping,main_page,0.9,high,support@domainstore.com,website_scraping,contact_page,0.95,very_high
Lobo Nut & Bolt,"708 W Marland Blvd, Hobbs, NM 88240, USA",(575) 397-4911,http://lobonutandbolt.com/,4.2,47,sales@lobonutandbolt.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"4201 N Scenic Dr, Alamogordo, NM 88310, USA",(575) 442-4000,https://www.lowes.com/store/NM-Alamogordo/1761?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1761-_-na-_-0-_-0&y_source=1_MTE4MzYwNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.3,1230,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Samon's Do-It Yourself Center,"700 E 1st St # B, Alamogordo, NM 88310, USA",(575) 434-3354,https://www.samonsdiy.com/,3.6,28,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,website_scraping,main_page,0.9,high,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,info@samons.biz,website_scraping,main_page,0.9,high
"The Tool Store, Inc.","2419 N White Sands Blvd d, Alamogordo, NM 88310, USA",(575) 437-3131,N/A,4.8,4,the@gmail.com,pattern_generation,common_domain,0.4,low,the@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Foxworth-Galbraith Lumber & Building Materials,"2318 N White Sands Blvd, Alamogordo, NM 88310, USA",(575) 437-6040,https://www.foxgal.com/locations/alamogordo-nm/?utm_source=GMBlisting&utm_medium=organic,3.8,12,foxworthgalbraith@foxgal.com,pattern_generation,business_domain,0.7,medium,foxworthgalbraith@gmail.com,pattern_generation,common_domain,0.4,low,foxworthgalbraith@yahoo.com,pattern_generation,common_domain,0.4,low
Samon's Electric & Plumbing Supply,"700 E 1st St suite b, Alamogordo, NM 88310, USA",(575) 625-9740,https://www.samonsdiy.com/,4.3,22,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,website_scraping,main_page,0.9,high,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,info@samons.biz,website_scraping,main_page,0.9,high
MONSTER INDUSTRIAL SUPPLY,"300 Hwy 70 W, Alamogordo, NM 88310, USA",(575) 446-6887,N/A,4.7,23,monster@gmail.com,pattern_generation,common_domain,0.4,low,monster@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
McCoy's Building Supply,"303 E Wood Ave, Carlsbad, NM 88220, USA",(575) 887-6360,https://www.mccoys.com/stores/carlsbad-nm,4.5,130,my@email.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BES Supply Store,"502 Center Ave, Carlsbad, NM 88220, USA",(575) 887-3550,https://www.bes-supply.com/,4.4,306,sales.bessupply@gmail.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"2519 W Pierce St, Carlsbad, NM 88220, USA",(575) 628-4200,https://www.lowes.com/store/NM-Carlsbad/3167?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-3167-_-na-_-0-_-0&y_source=1_MTE4MzYxMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,3.8,1297,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
"Union Home & Industrial, Inc.","102 N Main St, Carlsbad, NM 88220, USA",(575) 885-4195,https://www.doitbest.com/find-a-store/new-mexico/1279-union-home-industrial-inc,5,3,union@doitbest.com,pattern_generation,business_domain,0.7,medium,union@gmail.com,pattern_generation,common_domain,0.4,low,union@yahoo.com,pattern_generation,common_domain,0.4,low
Nuthouse Hardware,"202 E 29th St, New York, NY 10016, USA",(212) 545-1447,https://nuthousehardware.com/,4,291,nuthouse@nuthousehardware.com,pattern_generation,business_domain,0.7,medium,nuthouse@gmail.com,pattern_generation,common_domain,0.4,low,nuthouse@yahoo.com,pattern_generation,common_domain,0.4,low
Saifee Hardware & Garden,"114 1st Ave, New York, NY 10009, USA",(212) 979-6396,N/A,4.3,133,saifee@gmail.com,pattern_generation,common_domain,0.4,low,saifee@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Columbus Hardware,"842 9th Ave, New York, NY 10019, USA",(212) 265-2425,https://www.columbushardwareinc.com/,4.4,133,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Manhattan Hardware & Housewares Inc.,"688 9th Ave, New York, NY 10036, USA",(212) 757-4571,N/A,4.5,53,manhattan@gmail.com,pattern_generation,common_domain,0.4,low,manhattan@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Rainbow Ycs,"1449 1st Ave, New York, NY 10021, USA",(212) 517-7500,http://www.rainbowacehardware.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=06025,4.3,555,rainbow@rainbowacehardware.com,pattern_generation,business_domain,0.7,medium,rainbow@gmail.com,pattern_generation,common_domain,0.4,low,rainbow@yahoo.com,pattern_generation,common_domain,0.4,low
Union Square Supply,"130 4th Ave, New York, NY 10003, USA",(212) 473-4292,https://unionsquaresupply.com/,4.3,73,icons8-clock-100-2@2x.png,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Scheman & Grant Hardware,"545 8th Ave, New York, NY 10018, USA",(212) 947-7844,http://www.acehardware.com/store-details/10665?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=10665,3.7,88,scheman@acehardware.com,pattern_generation,business_domain,0.7,medium,scheman@gmail.com,pattern_generation,common_domain,0.4,low,scheman@yahoo.com,pattern_generation,common_domain,0.4,low
Weilgus & Sons,"158 E Broadway #1, New York, NY 10002, USA",(212) 267-1512,http://www.weilgusnyc.com/,3.8,44,weilgus@weilgusnyc.com,pattern_generation,business_domain,0.7,medium,weilgus@gmail.com,pattern_generation,common_domain,0.4,low,weilgus@yahoo.com,pattern_generation,common_domain,0.4,low
JM Hardware Locksmith,"19 E 21st St, New York, NY 10010, USA",(212) 673-6050,https://www.jmhardwarelocksmith.com/,4.8,44,icons8-clock-100-2@2x.png,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Warshaw Hardware,"248 3rd Ave, New York, NY 10010, USA",(212) 475-5820,http://warshawhardware.com/,4.9,127,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,customerservice@warshawhardware.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A
Garber Hardware,"710 Greenwich St, New York, NY 10014, USA",(212) 929-3030,http://www.garberhardware.com/,4.2,154,garber@garberhardware.com,pattern_generation,business_domain,0.7,medium,garber@gmail.com,pattern_generation,common_domain,0.4,low,garber@yahoo.com,pattern_generation,common_domain,0.4,low
GREENWICH HARDWARE,"494 6th Ave, New York, NY 10011, USA",(212) 470-6616,http://www.greenwichhardware.net/,5,15,micah@micahrich.com,website_scraping,main_page,0.9,high,greenwich494@yahoo.com,website_scraping,main_page,0.9,high,filler@godaddy.com,website_scraping,main_page,0.9,high
Lowe's Home Improvement,"118 2nd Ave, Brooklyn, NY 11215, USA",(718) 249-1151,https://www.lowes.com/store/NY-Brooklyn/1674?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1674-_-na-_-0-_-0&y_source=1_MTE4Mzg5My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,3.9,4264,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Lower eastside hardware,"98 Clinton St, New York, NY 10002, USA",(646) 838-9259,N/A,4.5,76,lower@gmail.com,pattern_generation,common_domain,0.4,low,lower@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Robinson's Hardware,"1874 Western Ave, Albany, NY 12203, USA",(518) 456-7383,https://www.robinsonshardware.com/,4.5,335,robinsons@robinsonshardware.com,pattern_generation,business_domain,0.7,medium,robinsons@gmail.com,pattern_generation,common_domain,0.4,low,robinsons@yahoo.com,pattern_generation,common_domain,0.4,low
Hatchet Hardware of Colonie,"1 Fuller Rd, Colonie, NY 12205, USA",(518) 478-2339,https://www.hatchethardware.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18222,4.1,70,hatchet@hatchethardware.com,pattern_generation,business_domain,0.7,medium,hatchet@gmail.com,pattern_generation,common_domain,0.4,low,hatchet@yahoo.com,pattern_generation,common_domain,0.4,low
Home Outlet,"71 Fuller Rd, Colonie, NY 12205, USA",(518) 462-6601,http://www.homeoutlet.com/store/home-outlet-colonie-ny,4.5,110,user@example.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kamco Supply of New England,"36 Railroad Ave, Albany, NY 12205, USA",(518) 729-1122,http://www.truevalue.com/kamcosupplytruevaluealbany,4.6,25,johndoe@domain.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Shaker Hardware,"607 Watervliet Shaker Rd, Latham, NY 12110, USA",(518) 785-9052,http://www.shakerace.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=04750,4.6,152,shaker@shakerace.com,pattern_generation,business_domain,0.7,medium,shaker@gmail.com,pattern_generation,common_domain,0.4,low,shaker@yahoo.com,pattern_generation,common_domain,0.4,low
Home Outlet,"163 Troy-Schenectady Rd #107, Watervliet, NY 12189, USA",(518) 274-0182,http://www.homeoutlet.com/store/home-outlet-latham-ny,4.4,82,user@example.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phillips Hardware,"235 Delaware Ave, Delmar, NY 12054, USA",(518) 439-9943,http://www.shopphillips.com/,4.6,72,delmar@shopphillips.com,website_scraping,main_page,0.9,high,altamont@shopphillips.com,website_scraping,main_page,0.9,high,JP.hardware@shopphillips.com,website_scraping,contact_page,0.95,very_high
Lowe's Home Improvement,"1482 Central Ave, Colonie, NY 12205, USA",(518) 956-9407,https://www.lowes.com/store/NY-Colonie/1973?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1973-_-na-_-0-_-0&y_source=1_MTE4MzUxNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,3.9,1245,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
DeLollo’s Hardware,"701 19th St, Watervliet, NY 12189, USA",(518) 274-7019,https://delollo-s-hardware.edan.io/,4.8,60,delollos@delollo-s-hardware.edan.io,pattern_generation,business_domain,0.7,medium,delollos@gmail.com,pattern_generation,common_domain,0.4,low,delollos@yahoo.com,pattern_generation,common_domain,0.4,low
Hatchet Hardware of Brunswick,"831 Hoosick Rd, Troy, NY 12180, USA",(518) 874-0251,https://www.hatchethardware.com/,4.4,144,hatchet@hatchethardware.com,pattern_generation,business_domain,0.7,medium,hatchet@gmail.com,pattern_generation,common_domain,0.4,low,hatchet@yahoo.com,pattern_generation,common_domain,0.4,low
Hatchet Hardware of Waterford,"42 Saratoga Ave, Waterford, NY 12188, USA",(518) 233-1073,https://www.hatchethardware.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=17472,4.1,130,hatchet@hatchethardware.com,pattern_generation,business_domain,0.7,medium,hatchet@gmail.com,pattern_generation,common_domain,0.4,low,hatchet@yahoo.com,pattern_generation,common_domain,0.4,low
Phillips Hardware,"6517 NY-158, Altamont, NY 12009, USA",(518) 861-5364,http://www.shopphillips.com/,4.7,120,delmar@shopphillips.com,website_scraping,main_page,0.9,high,altamont@shopphillips.com,website_scraping,main_page,0.9,high,JP.hardware@shopphillips.com,website_scraping,contact_page,0.95,very_high
Hatchet Hardware of Downtown Troy,"63 3rd St, Troy, NY 12180, USA",(518) 687-0014,https://www.hatchethardware.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=16491,4.4,124,hatchet@hatchethardware.com,pattern_generation,business_domain,0.7,medium,hatchet@gmail.com,pattern_generation,common_domain,0.4,low,hatchet@yahoo.com,pattern_generation,common_domain,0.4,low
Capitol District Supply Albany,"850 Broadway, Albany, NY 12207, USA",(518) 465-3421,http://www.capitoldistrictsupply.com/,4.8,26,sales@capitoldistrictsupply.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
County Supply Corp,"589 Tonawanda St, Buffalo, NY 14207, USA",(716) 873-4700,https://stores.truevalue.com/ny/buffalo/12767/,4.9,42,county@stores.truevalue.com,pattern_generation,business_domain,0.7,medium,county@gmail.com,pattern_generation,common_domain,0.4,low,county@yahoo.com,pattern_generation,common_domain,0.4,low
ABC Hardware & Rental,"3336 Bailey Ave, Buffalo, NY 14215, USA",(716) 803-7000,http://www.abcwny.com/,4.1,465,abc@abcwny.com,pattern_generation,business_domain,0.7,medium,abc@gmail.com,pattern_generation,common_domain,0.4,low,abc@yahoo.com,pattern_generation,common_domain,0.4,low
Rockler Woodworking and Hardware - Buffalo,"5085 Transit Rd, Buffalo, NY 14221, USA",(716) 631-8922,https://www.rockler.com/retail/stores/ny-buffalo-store?utm_source=local&utm_medium=organic&utm_campaign=buffalo,4.6,114,info@rockler.com,website_scraping,main_page,0.9,high,support@rockler.com,website_scraping,contact_page,0.95,very_high,customercare@rockler.com,website_scraping,contact_page,0.95,very_high
RICHELIEU BUFFALO,"47 Anderson Rd, Cheektowaga, NY 14225, USA",(716) 893-9663,http://www.richelieu.com/,3.5,11,richelieu@richelieu.com,pattern_generation,business_domain,0.7,medium,richelieu@gmail.com,pattern_generation,common_domain,0.4,low,richelieu@yahoo.com,pattern_generation,common_domain,0.4,low
BROADWAY HARDWARE STORE,"1086 Broadway, Buffalo, NY 14212, USA",(716) 803-8300,https://www.broadwayhardwarestore.com/%20https://1086key.mystrikingly.com/,4.1,20,hardware1086@gmail.com,website_scraping,main_page,0.9,high,u003ehardware1086@gmail.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A
Valu Home Centers,"396 Kenmore Ave, Buffalo, NY 14223, USA",(716) 835-0677,https://www.doitbest.com/valu-home-centers/,4.5,368,valu@doitbest.com,pattern_generation,business_domain,0.7,medium,valu@gmail.com,pattern_generation,common_domain,0.4,low,valu@yahoo.com,pattern_generation,common_domain,0.4,low
Hector's Hardware,"1955 Clinton St Suite A, Buffalo, NY 14206, USA",(716) 823-1700,https://www.doitbest.com/hectors-hardware/,4.8,54,hectors@doitbest.com,pattern_generation,business_domain,0.7,medium,hectors@gmail.com,pattern_generation,common_domain,0.4,low,hectors@yahoo.com,pattern_generation,common_domain,0.4,low
Allen St Hardware Cafe,"245 Allen St, Buffalo, NY 14201, USA",(716) 882-8843,http://www.allenstreethardware.com/,4.3,451,goldmancharlie@yahoo.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Valu Home Centers,"45 S Rossler Ave, Cheektowaga, NY 14206, USA",(716) 824-4150,https://www.doitbest.com/valu-home-centers,4.4,533,valu@doitbest.com,pattern_generation,business_domain,0.7,medium,valu@gmail.com,pattern_generation,common_domain,0.4,low,valu@yahoo.com,pattern_generation,common_domain,0.4,low
Hector's Hardware & Paint Co,"751 Niagara Fls Blvd, Amherst, NY 14226, USA",(716) 832-9310,http://www.stihldealer.net/default-dealer-_j4ycaa-uid-8cc94b55_e58e_4527_a759_598a2d05fb6f-vid-161eae9b_bf6c_43ce_9823_e47dceb29f94-cmp-DEF-vcd-_en4eeererrja.aspx,4.2,157,hectors@stihldealer.net,pattern_generation,business_domain,0.7,medium,hectors@gmail.com,pattern_generation,common_domain,0.4,low,hectors@yahoo.com,pattern_generation,common_domain,0.4,low
Valu Home Centers,"1365 Nash Rd, North Tonawanda, NY 14120, USA",(716) 694-7887,https://www.doitbest.com/valu-home-centers/,4.5,375,valu@doitbest.com,pattern_generation,business_domain,0.7,medium,valu@gmail.com,pattern_generation,common_domain,0.4,low,valu@yahoo.com,pattern_generation,common_domain,0.4,low
Valu Home Centers,"1216 Abbott Rd, Lackawanna, NY 14218, USA",(716) 825-3911,https://www.doitbest.com/valu-home-centers/,4.5,297,valu@doitbest.com,pattern_generation,business_domain,0.7,medium,valu@gmail.com,pattern_generation,common_domain,0.4,low,valu@yahoo.com,pattern_generation,common_domain,0.4,low
Mangione Hardware,"448 Niagara St, Buffalo, NY 14201, USA",(716) 847-6414,N/A,4.5,16,mangione@gmail.com,pattern_generation,common_domain,0.4,low,mangione@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Valu Home Centers,"4264 Delaware Ave, Tonawanda, NY 14150, USA",(716) 694-8155,https://www.doitbest.com/valu-home-centers/,4.4,465,valu@doitbest.com,pattern_generation,business_domain,0.7,medium,valu@gmail.com,pattern_generation,common_domain,0.4,low,valu@yahoo.com,pattern_generation,common_domain,0.4,low
Hector's Hardware & Paint Co,"3875 Harlem Rd, Buffalo, NY 14215, USA",(716) 834-7412,N/A,4.6,161,hectors@gmail.com,pattern_generation,common_domain,0.4,low,hectors@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Salt City Hardware,"325 Nottingham Rd, Syracuse, NY 13210, USA",(315) 362-3254,http://www.acehardware.com/store-details/10733?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=10733,4.6,117,salt@acehardware.com,pattern_generation,business_domain,0.7,medium,salt@gmail.com,pattern_generation,common_domain,0.4,low,salt@yahoo.com,pattern_generation,common_domain,0.4,low
Valu Home Centers,"4671 Onondaga Blvd, Syracuse, NY 13219, USA",(315) 471-1280,https://www.doitbest.com/valu-home-centers/,4.5,335,valu@doitbest.com,pattern_generation,business_domain,0.7,medium,valu@gmail.com,pattern_generation,common_domain,0.4,low,valu@yahoo.com,pattern_generation,common_domain,0.4,low
Home Outlet,"3480 Erie Blvd E #19, Syracuse, NY 13214, USA",(315) 446-1228,http://www.homeoutlet.com/store/home-outlet-dewitt-ny,4.4,103,user@example.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hiawatha Fasteners,"6312 E Taft Rd, North Syracuse, NY 13212, USA",(315) 452-0033,http://www.hiawathafasteners.com/,4.9,72,hiawatha@hiawathafasteners.com,pattern_generation,business_domain,0.7,medium,hiawatha@gmail.com,pattern_generation,common_domain,0.4,low,hiawatha@yahoo.com,pattern_generation,common_domain,0.4,low
Village Hardware,"43 E Genesee St, Baldwinsville, NY 13027, USA",(315) 638-4026,http://www.acevillagehardware.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=07182,4.7,388,u003espam@uce.gov,website_scraping,contact_page,0.95,very_high,u003ereportphishing@apwg.org,website_scraping,contact_page,0.95,very_high,u003ecustomerservice@classycaps.com,website_scraping,contact_page,0.95,very_high
City Hardware,"214 S Geddes St, Syracuse, NY 13204, USA",(315) 479-9020,N/A,4.9,9,city@gmail.com,pattern_generation,common_domain,0.4,low,city@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Valu Home Centers,"3803 Brewerton Rd, Syracuse, NY 13212, USA",(315) 452-6822,https://www.doitbest.com/valu-home-centers/,4.4,317,valu@doitbest.com,pattern_generation,business_domain,0.7,medium,valu@gmail.com,pattern_generation,common_domain,0.4,low,valu@yahoo.com,pattern_generation,common_domain,0.4,low
Suburban Hardware Inc,"7990 Oswego Rd, Liverpool, NY 13090, USA",(315) 652-7850,http://www.acehardware.com/store-details/04731?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=04731,4.6,273,suburban@acehardware.com,pattern_generation,business_domain,0.7,medium,suburban@gmail.com,pattern_generation,common_domain,0.4,low,suburban@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"131 Simon Dr, Syracuse, NY 13224, USA",(315) 350-2801,https://www.lowes.com/store/NY-Syracuse/2380?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2380-_-na-_-0-_-0&y_source=1_MTE4MzA4OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.1,1853,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Jamesville Hardware,"6515 E Seneca Turnpike, Jamesville, NY 13078, USA",(315) 469-2888,https://www.jvillehardware.com/,4.4,31,jamesville@jvillehardware.com,pattern_generation,business_domain,0.7,medium,jamesville@gmail.com,pattern_generation,common_domain,0.4,low,jamesville@yahoo.com,pattern_generation,common_domain,0.4,low
Rumetco Sales,"610 Bear St W, Syracuse, NY 13204, USA",(315) 422-0237,http://rumetcosales.net/,4.9,66,9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com,website_scraping,main_page,0.9,high,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,c183baa23371454f99f417f6616b724d@sentry.wixpress.com,website_scraping,main_page,0.9,high
Home Outlet,"750 S Bay Rd #4, North Syracuse, NY 13212, USA",(315) 458-5051,http://www.homeoutlet.com/store/home-outlet-north-syracuse-ny,4.5,135,user@example.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Syracuse Hardware,"113 W Main St, Syracuse, IN 46567, USA",(574) 457-3266,http://www.shopsyracusehardware.com/,4.8,84,syracuse@shopsyracusehardware.com,pattern_generation,business_domain,0.7,medium,syracuse@gmail.com,pattern_generation,common_domain,0.4,low,syracuse@yahoo.com,pattern_generation,common_domain,0.4,low
Home Outlet,"2265 Downer St, Baldwinsville, NY 13027, USA",(315) 635-1582,http://www.homeoutlet.com/store/home-outlet-baldwinsville-ny,4.4,121,user@example.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Black's Hardware,"610 East Ridge Road, Rochester, NY 14621, USA",(585) 544-9896,https://blackshardwareroc.com/,4.5,106,Blacks_Edits_580x@2x.png,website_scraping,main_page,0.9,high,blackshardware610@gmail.com,website_scraping,main_page,0.9,high,Black_s_Hardware_logo_400x200px_100x@2x.png,website_scraping,main_page,0.9,high
Sniderman Hardware,"519 Joseph Ave, Rochester, NY 14605, USA",(585) 232-7938,http://snidermans.com/,4.5,74,info@snidermans.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Weider's Paint & Hardware - Brighton,"1800 Monroe Ave, Rochester, NY 14618, USA",(585) 270-6035,https://weiders.com/,4.6,91,weiders@weiders.com,pattern_generation,business_domain,0.7,medium,weiders@gmail.com,pattern_generation,common_domain,0.4,low,weiders@yahoo.com,pattern_generation,common_domain,0.4,low
